,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,gameId,playId,playDirection,route
32054,2018-09-18 01:33:46.500,65.61,16.94,5.31,0.26,0.53,139.92,213.16,pass_forward,2560877.0,Roquan Smith,58.0,LB,31,home,2018091700,1959,left,
32055,2018-09-18 01:33:46.500,68.5,27.06,5.94,4.27,0.59,211.57,216.14,pass_forward,2561046.0,Will Dissly,88.0,TE,31,away,2018091700,1959,left,SLANT
32056,2018-09-18 01:33:46.500,80.17,23.85,0.43,2.33,0.06,,,pass_forward,,Football,,,31,football,2018091700,1959,left,
32141,2018-09-18 01:33:47.200,58.99,5.42,1.25,4.0,0.12,57.12,146.03,pass_arrived,2495108.0,Prince Amukamara,20.0,CB,38,home,2018091700,1959,left,
32142,2018-09-18 01:33:47.200,64.26,7.88,2.22,3.15,0.23,47.23,210.01,pass_arrived,2495893.0,Brandon Marshall,15.0,WR,38,away,2018091700,1959,left,HITCH
32143,2018-09-18 01:33:47.200,63.39,31.67,2.63,4.54,0.25,40.27,9.29,pass_arrived,2532961.0,Danny Trevathan,59.0,ILB,38,home,2018091700,1959,left,
32144,2018-09-18 01:33:47.200,79.33,24.15,0.29,1.29,0.03,281.27,332.63,pass_arrived,2532975.0,Russell Wilson,3.0,QB,38,away,2018091700,1959,left,
32145,2018-09-18 01:33:47.200,61.59,45.17,6.92,2.88,0.71,278.08,274.64,pass_arrived,2541966.0,Jaron Brown,18.0,WR,38,away,2018091700,1959,left,GO
32146,2018-09-18 01:33:47.200,58.13,44.0,2.88,4.07,0.29,170.49,190.21,pass_arrived,2543681.0,Kyle Fuller,23.0,CB,38,home,2018091700,1959,left,
32147,2018-09-18 01:33:47.200,61.79,20.7,3.69,1.1,0.37,32.69,26.25,pass_arrived,2552385.0,Adrian Amos,38.0,FS,38,home,2018091700,1959,left,
32148,2018-09-18 01:33:47.200,66.93,37.12,5.26,3.31,0.52,175.88,220.39,pass_arrived,2552430.0,Tyler Lockett,16.0,WR,38,away,2018091700,1959,left,IN
32149,2018-09-18 01:33:47.200,61.74,41.76,2.61,4.73,0.26,167.55,242.6,pass_arrived,2553500.0,Bryce Callahan,37.0,CB,38,home,2018091700,1959,left,
32150,2018-09-18 01:33:47.200,78.82,12.66,5.93,2.2,0.6,251.93,196.99,pass_arrived,2555417.0,C.J. Prosise,22.0,RB,38,away,2018091700,1959,left,FLAT
32151,2018-09-18 01:33:47.200,46.22,29.99,4.09,3.85,0.41,78.69,325.53,pass_arrived,2558176.0,Eddie Jackson,39.0,FS,38,home,2018091700,1959,left,
32152,2018-09-18 01:33:47.200,63.59,14.67,3.01,5.92,0.32,46.93,247.25,pass_arrived,2560877.0,Roquan Smith,58.0,LB,38,home,2018091700,1959,left,
32153,2018-09-18 01:33:47.200,67.01,23.5,4.54,4.23,0.45,121.6,190.88,pass_arrived,2561046.0,Will Dissly,88.0,TE,38,away,2018091700,1959,left,SLANT
32154,2018-09-18 01:33:47.200,68.22,35.47,20.34,7.33,2.3,,,pass_arrived,,Football,,,38,football,2018091700,1959,left,
32169,2018-09-18 01:33:47.400,59.2,5.27,1.47,3.29,0.13,58.0,112.38,pass_outcome_caught,2495108.0,Prince Amukamara,20.0,CB,40,home,2018091700,1959,left,
32170,2018-09-18 01:33:47.400,64.09,7.49,2.06,2.22,0.21,46.13,197.22,pass_outcome_caught,2495893.0,Brandon Marshall,15.0,WR,40,away,2018091700,1959,left,HITCH
32171,2018-09-18 01:33:47.400,63.58,32.18,2.95,3.58,0.29,38.18,26.08,pass_outcome_caught,2532961.0,Danny Trevathan,59.0,ILB,40,home,2018091700,1959,left,
32172,2018-09-18 01:33:47.400,79.31,24.19,0.14,0.81,0.02,285.76,349.96,pass_outcome_caught,2532975.0,Russell Wilson,3.0,QB,40,away,2018091700,1959,left,
32173,2018-09-18 01:33:47.400,60.3,45.29,6.15,3.77,0.63,312.69,276.3,pass_outcome_caught,2541966.0,Jaron Brown,18.0,WR,40,away,2018091700,1959,left,GO
32174,2018-09-18 01:33:47.400,58.09,43.38,3.25,2.94,0.32,169.09,178.35,pass_outcome_caught,2543681.0,Kyle Fuller,23.0,CB,40,home,2018091700,1959,left,
32175,2018-09-18 01:33:47.400,62.1,21.42,4.03,1.32,0.4,26.41,21.57,pass_outcome_caught,2552385.0,Adrian Amos,38.0,FS,40,home,2018091700,1959,left,
32176,2018-09-18 01:33:47.400,66.31,36.32,5.13,1.96,0.5,168.35,215.24,pass_outcome_caught,2552430.0,Tyler Lockett,16.0,WR,40,away,2018091700,1959,left,IN
32177,2018-09-18 01:33:47.400,61.36,41.33,3.12,5.07,0.3,178.63,215.05,pass_outcome_caught,2553500.0,Bryce Callahan,37.0,CB,40,home,2018091700,1959,left,
32178,2018-09-18 01:33:47.400,78.42,11.59,5.54,3.25,0.56,250.78,203.75,pass_outcome_caught,2555417.0,C.J. Prosise,22.0,RB,40,away,2018091700,1959,left,FLAT
32179,2018-09-18 01:33:47.400,45.86,30.68,3.74,4.58,0.38,71.78,339.85,pass_outcome_caught,2558176.0,Eddie Jackson,39.0,FS,40,home,2018091700,1959,left,
32180,2018-09-18 01:33:47.400,63.06,14.63,2.68,6.98,0.26,41.64,282.35,pass_outcome_caught,2560877.0,Roquan Smith,58.0,LB,40,home,2018091700,1959,left,
32181,2018-09-18 01:33:47.400,66.91,22.74,3.36,5.33,0.36,74.91,185.18,pass_outcome_caught,2561046.0,Will Dissly,88.0,TE,40,away,2018091700,1959,left,SLANT
32182,2018-09-18 01:33:47.400,66.39,35.65,3.31,0.1,0.29,,,pass_outcome_caught,,Football,,,40,football,2018091700,1959,left,
32267,2018-09-18 01:33:48.099,60.29,5.41,1.5,1.4,0.15,53.58,61.58,tackle,2495108.0,Prince Amukamara,20.0,CB,47,home,2018091700,1959,left,
32268,2018-09-18 01:33:48.099,63.9,6.33,1.1,1.84,0.12,25.37,193.49,tackle,2495893.0,Brandon Marshall,15.0,WR,47,away,2018091700,1959,left,HITCH
32269,2018-09-18 01:33:48.099,64.89,34.11,2.97,2.9,0.32,19.04,47.97,tackle,2532961.0,Danny Trevathan,59.0,ILB,47,home,2018091700,1959,left,
32270,2018-09-18 01:33:48.099,79.07,24.25,0.82,1.34,0.07,296.21,290.77,tackle,2532975.0,Russell Wilson,3.0,QB,47,away,2018091700,1959,left,
32271,2018-09-18 01:33:48.099,57.7,46.25,2.28,6.27,0.25,33.98,324.45,tackle,2541966.0,Jaron Brown,18.0,WR,47,away,2018091700,1959,left,GO
32272,2018-09-18 01:33:48.099,58.56,41.02,3.22,1.56,0.33,144.11,161.89,tackle,2543681.0,Kyle Fuller,23.0,CB,47,home,2018091700,1959,left,
32273,2018-09-18 01:33:48.099,62.94,24.54,4.88,0.48,0.49,24.09,11.83,tackle,2552385.0,Adrian Amos,38.0,FS,47,home,2018091700,1959,left,
32274,2018-09-18 01:33:48.099,64.86,34.36,1.75,5.63,0.2,126.82,225.84,tackle,2552430.0,Tyler Lockett,16.0,WR,47,away,2018091700,1959,left,IN
32275,2018-09-18 01:33:48.099,60.88,38.62,4.19,3.5,0.42,169.5,169.76,tackle,2553500.0,Bryce Callahan,37.0,CB,47,home,2018091700,1959,left,
32276,2018-09-18 01:33:48.099,76.37,9.05,3.92,4.22,0.4,269.51,239.34,tackle,2555417.0,C.J. Prosise,22.0,RB,47,away,2018091700,1959,left,FLAT
32277,2018-09-18 01:33:48.099,46.42,32.84,3.44,4.29,0.34,52.35,48.05,tackle,2558176.0,Eddie Jackson,39.0,FS,47,home,2018091700,1959,left,
32278,2018-09-18 01:33:48.099,61.64,16.6,4.62,3.17,0.45,15.81,343.59,tackle,2560877.0,Roquan Smith,58.0,LB,47,home,2018091700,1959,left,
32279,2018-09-18 01:33:48.099,66.88,21.84,0.25,2.94,0.01,21.17,343.71,tackle,2561046.0,Will Dissly,88.0,TE,47,away,2018091700,1959,left,SLANT
32280,2018-09-18 01:33:48.099,64.85,34.39,2.14,2.85,0.17,,,tackle,,Football,,,47,football,2018091700,1959,left,
32455,2018-09-18 01:35:17.900,55.26,22.7,0.07,0.11,0.1,75.81,78.47,ball_snap,494289.0,Sherrick McManis,27.0,CB,11,home,2018091700,2028,left,
32456,2018-09-18 01:35:17.900,47.04,10.57,0.22,0.09,0.02,62.7,299.99,ball_snap,2495108.0,Prince Amukamara,20.0,CB,11,home,2018091700,2028,left,
32457,2018-09-18 01:35:17.900,57.11,10.71,0.0,0.0,0.0,277.54,279.93,ball_snap,2495893.0,Brandon Marshall,15.0,WR,11,away,2018091700,2028,left,GO
32458,2018-09-18 01:35:17.900,54.2,36.45,0.15,0.92,0.02,78.93,15.11,ball_snap,2532961.0,Danny Trevathan,59.0,ILB,11,home,2018091700,2028,left,
32459,2018-09-18 01:35:17.900,61.18,29.5,0.12,1.19,0.01,255.11,10.21,ball_snap,2532975.0,Russell Wilson,3.0,QB,11,away,2018091700,2028,left,
32460,2018-09-18 01:35:17.900,57.72,18.18,0.0,0.0,0.0,276.36,242.06,ball_snap,2541966.0,Jaron Brown,18.0,WR,11,away,2018091700,2028,left,POST
32461,2018-09-18 01:35:17.900,49.49,43.9,1.66,2.8,0.15,123.81,271.57,ball_snap,2543681.0,Kyle Fuller,23.0,CB,11,home,2018091700,2028,left,
32462,2018-09-18 01:35:17.900,44.85,32.99,0.27,1.76,0.03,101.58,125.86,ball_snap,2552385.0,Adrian Amos,38.0,FS,11,home,2018091700,2028,left,
32463,2018-09-18 01:35:17.900,57.86,42.96,0.0,0.0,0.01,245.98,265.55,ball_snap,2552430.0,Tyler Lockett,16.0,WR,11,away,2018091700,2028,left,GO
32464,2018-09-18 01:35:17.900,50.7,18.06,0.16,0.88,0.03,122.56,195.62,ball_snap,2553500.0,Bryce Callahan,37.0,CB,11,home,2018091700,2028,left,
32465,2018-09-18 01:35:17.900,54.93,24.11,0.0,0.0,0.02,64.16,32.61,ball_snap,2555285.0,Leonard Floyd,94.0,OLB,11,home,2018091700,2028,left,
32466,2018-09-18 01:35:17.900,61.04,26.7,0.06,0.04,0.0,241.14,214.42,ball_snap,2555417.0,C.J. Prosise,22.0,RB,11,away,2018091700,2028,left,FLAT
32467,2018-09-18 01:35:17.900,39.27,23.02,0.69,0.46,0.09,105.91,196.81,ball_snap,2558176.0,Eddie Jackson,39.0,FS,11,home,2018091700,2028,left,
32468,2018-09-18 01:35:17.900,51.54,27.15,0.0,0.0,0.0,95.66,173.91,ball_snap,2560877.0,Roquan Smith,58.0,LB,11,home,2018091700,2028,left,
32469,2018-09-18 01:35:17.900,57.46,35.41,0.0,0.0,0.0,263.82,227.77,ball_snap,2561046.0,Will Dissly,88.0,TE,11,away,2018091700,2028,left,FLAT
32470,2018-09-18 01:35:17.900,56.65,29.81,0.31,2.31,0.07,,,ball_snap,,Football,,,11,football,2018091700,2028,left,
33127,2018-09-18 01:35:22.099,68.72,34.43,4.37,3.09,0.45,204.17,24.9,pass_forward,494289.0,Sherrick McManis,27.0,CB,53,home,2018091700,2028,left,
33128,2018-09-18 01:35:22.099,32.54,7.15,6.81,1.93,0.67,295.55,257.05,pass_forward,2495108.0,Prince Amukamara,20.0,CB,53,home,2018091700,2028,left,
33129,2018-09-18 01:35:22.099,32.32,8.42,7.77,2.7,0.78,279.24,265.82,pass_forward,2495893.0,Brandon Marshall,15.0,WR,53,away,2018091700,2028,left,GO
33130,2018-09-18 01:35:22.099,47.62,48.49,5.55,2.54,0.56,10.94,311.99,pass_forward,2532961.0,Danny Trevathan,59.0,ILB,53,home,2018091700,2028,left,
33131,2018-09-18 01:35:22.099,66.89,35.51,2.5,3.6,0.26,285.16,322.59,pass_forward,2532975.0,Russell Wilson,3.0,QB,53,away,2018091700,2028,left,
33132,2018-09-18 01:35:22.099,37.54,30.14,8.15,1.47,0.82,352.26,327.38,pass_forward,2541966.0,Jaron Brown,18.0,WR,53,away,2018091700,2028,left,POST
33133,2018-09-18 01:35:22.099,37.6,48.7,6.27,3.23,0.62,277.52,285.33,pass_forward,2543681.0,Kyle Fuller,23.0,CB,53,home,2018091700,2028,left,
33134,2018-09-18 01:35:22.099,39.78,37.31,5.35,1.9,0.52,45.79,332.88,pass_forward,2552385.0,Adrian Amos,38.0,FS,53,home,2018091700,2028,left,
33135,2018-09-18 01:35:22.099,34.03,46.15,8.05,1.58,0.81,223.25,278.64,pass_forward,2552430.0,Tyler Lockett,16.0,WR,53,away,2018091700,2028,left,GO
33136,2018-09-18 01:35:22.099,37.35,28.9,8.64,0.54,0.86,2.43,328.07,pass_forward,2553500.0,Bryce Callahan,37.0,CB,53,home,2018091700,2028,left,
33137,2018-09-18 01:35:22.099,61.96,26.8,1.65,0.12,0.17,22.01,332.24,pass_forward,2555285.0,Leonard Floyd,94.0,OLB,53,home,2018091700,2028,left,
33138,2018-09-18 01:35:22.099,58.33,21.01,5.64,0.65,0.56,310.44,230.9,pass_forward,2555417.0,C.J. Prosise,22.0,RB,53,away,2018091700,2028,left,FLAT
33139,2018-09-18 01:35:22.099,25.05,32.33,6.34,2.74,0.63,28.75,341.8,pass_forward,2558176.0,Eddie Jackson,39.0,FS,53,home,2018091700,2028,left,
33140,2018-09-18 01:35:22.099,51.46,24.12,1.74,4.85,0.18,55.83,119.7,pass_forward,2560877.0,Roquan Smith,58.0,LB,53,home,2018091700,2028,left,
33141,2018-09-18 01:35:22.099,49.84,48.77,5.96,3.66,0.61,328.75,314.41,pass_forward,2561046.0,Will Dissly,88.0,TE,53,away,2018091700,2028,left,FLAT
33142,2018-09-18 01:35:22.099,67.31,36.16,3.31,2.86,0.34,,,pass_forward,,Football,,,53,football,2018091700,2028,left,
33639,2018-09-18 01:35:25.299,60.69,37.6,3.72,1.07,0.38,275.53,285.58,pass_outcome_incomplete,494289.0,Sherrick McManis,27.0,CB,85,home,2018091700,2028,left,
33640,2018-09-18 01:35:25.299,14.2,11.32,2.92,2.47,0.3,324.07,310.39,pass_outcome_incomplete,2495108.0,Prince Amukamara,20.0,CB,85,home,2018091700,2028,left,
33641,2018-09-18 01:35:25.299,16.31,11.0,0.58,2.02,0.07,318.67,289.52,pass_outcome_incomplete,2495893.0,Brandon Marshall,15.0,WR,85,away,2018091700,2028,left,GO
33642,2018-09-18 01:35:25.299,45.7,53.68,0.56,0.02,0.06,271.63,298.44,pass_outcome_incomplete,2532961.0,Danny Trevathan,59.0,ILB,85,home,2018091700,2028,left,
33643,2018-09-18 01:35:25.299,67.72,33.02,1.08,0.75,0.11,222.81,169.44,pass_outcome_incomplete,2532975.0,Russell Wilson,3.0,QB,85,away,2018091700,2028,left,
33644,2018-09-18 01:35:25.299,20.48,46.36,6.31,2.42,0.64,285.89,288.17,pass_outcome_incomplete,2541966.0,Jaron Brown,18.0,WR,85,away,2018091700,2028,left,POST
33645,2018-09-18 01:35:25.299,10.18,53.08,8.57,2.89,0.87,302.94,293.89,pass_outcome_incomplete,2543681.0,Kyle Fuller,23.0,CB,85,home,2018091700,2028,left,
33646,2018-09-18 01:35:25.299,28.04,46.84,3.42,1.21,0.35,290.0,286.19,pass_outcome_incomplete,2552385.0,Adrian Amos,38.0,FS,85,home,2018091700,2028,left,
33647,2018-09-18 01:35:25.299,10.32,54.13,6.46,3.08,0.64,153.4,310.01,pass_outcome_incomplete,2552430.0,Tyler Lockett,16.0,WR,85,away,2018091700,2028,left,GO
33648,2018-09-18 01:35:25.299,17.7,47.69,7.13,2.18,0.72,310.82,300.9,pass_outcome_incomplete,2553500.0,Bryce Callahan,37.0,CB,85,home,2018091700,2028,left,
33649,2018-09-18 01:35:25.299,61.65,25.22,0.91,0.44,0.09,330.99,286.22,pass_outcome_incomplete,2555285.0,Leonard Floyd,94.0,OLB,85,home,2018091700,2028,left,
33650,2018-09-18 01:35:25.299,42.63,21.19,4.49,1.25,0.45,308.11,304.69,pass_outcome_incomplete,2555417.0,C.J. Prosise,22.0,RB,85,away,2018091700,2028,left,FLAT
33651,2018-09-18 01:35:25.299,9.4,54.01,8.2,2.73,0.84,14.97,311.79,pass_outcome_incomplete,2558176.0,Eddie Jackson,39.0,FS,85,home,2018091700,2028,left,
33652,2018-09-18 01:35:25.299,44.33,24.51,2.14,1.28,0.22,293.42,302.99,pass_outcome_incomplete,2560877.0,Roquan Smith,58.0,LB,85,home,2018091700,2028,left,
33653,2018-09-18 01:35:25.299,47.59,52.2,1.28,0.22,0.13,260.66,260.01,pass_outcome_incomplete,2561046.0,Will Dissly,88.0,TE,85,away,2018091700,2028,left,FLAT
33654,2018-09-18 01:35:25.299,8.2,53.69,6.95,0.84,0.68,,,pass_outcome_incomplete,,Football,,,85,football,2018091700,2028,left,
33671,2018-09-18 01:36:03.799,53.06,23.45,1.84,1.17,0.19,133.3,148.13,line_set,494289.0,Sherrick McManis,27.0,CB,1,home,2018091700,2050,left,
33672,2018-09-18 01:36:03.799,49.04,9.21,0.84,0.76,0.09,78.7,107.83,line_set,2495108.0,Prince Amukamara,20.0,CB,1,home,2018091700,2050,left,
33673,2018-09-18 01:36:03.799,56.89,37.64,0.01,0.01,0.0,253.42,263.46,line_set,2495893.0,Brandon Marshall,15.0,WR,1,away,2018091700,2050,left,SLANT
33674,2018-09-18 01:36:03.799,61.17,29.35,0.01,0.02,0.0,261.13,322.82,line_set,2532975.0,Russell Wilson,3.0,QB,1,away,2018091700,2050,left,
33675,2018-09-18 01:36:03.799,51.97,46.67,0.65,0.33,0.06,118.68,286.88,line_set,2543681.0,Kyle Fuller,23.0,CB,1,home,2018091700,2050,left,
33676,2018-09-18 01:36:03.799,42.11,33.04,2.02,0.61,0.2,64.54,329.0,line_set,2552385.0,Adrian Amos,38.0,FS,1,home,2018091700,2050,left,
33677,2018-09-18 01:36:03.799,57.78,16.13,0.02,0.01,0.01,248.78,302.0,line_set,2552430.0,Tyler Lockett,16.0,WR,1,away,2018091700,2050,left,SLANT
33678,2018-09-18 01:36:03.799,52.16,17.38,1.13,1.04,0.12,106.4,138.01,line_set,2553500.0,Bryce Callahan,37.0,CB,1,home,2018091700,2050,left,
33679,2018-09-18 01:36:03.799,54.8,23.84,0.48,1.23,0.06,76.64,70.84,line_set,2555285.0,Leonard Floyd,94.0,OLB,1,home,2018091700,2050,left,
33680,2018-09-18 01:36:03.799,51.05,35.6,1.23,1.54,0.13,10.83,18.58,line_set,2555288.0,Nick Kwiatkoski,44.0,ILB,1,home,2018091700,2050,left,
33681,2018-09-18 01:36:03.799,57.45,46.46,0.04,0.02,0.01,247.94,121.86,line_set,2555417.0,C.J. Prosise,22.0,RB,1,away,2018091700,2050,left,SLANT
33682,2018-09-18 01:36:03.799,43.86,19.07,0.75,0.12,0.08,102.62,169.2,line_set,2558176.0,Eddie Jackson,39.0,FS,1,home,2018091700,2050,left,
33683,2018-09-18 01:36:03.799,57.7,9.98,1.34,2.19,0.15,288.84,182.88,line_set,2558856.0,David Moore,83.0,WR,1,away,2018091700,2050,left,SLANT
33684,2018-09-18 01:36:03.799,51.34,26.98,1.81,0.32,0.18,146.38,169.29,line_set,2560877.0,Roquan Smith,58.0,LB,1,home,2018091700,2050,left,
33685,2018-09-18 01:36:03.799,57.15,22.73,0.0,0.0,0.0,262.6,220.2,line_set,2561046.0,Will Dissly,88.0,TE,1,away,2018091700,2050,left,SLANT
33686,2018-09-18 01:36:03.799,56.32,29.62,0.0,0.0,0.0,,,line_set,,Football,,,1,football,2018091700,2050,left,
33703,2018-09-18 01:36:04.000,53.26,23.15,1.78,0.71,0.18,122.26,146.19,line_set,494289.0,Sherrick McManis,27.0,CB,3,home,2018091700,2050,left,
33704,2018-09-18 01:36:04.000,49.18,9.17,0.61,0.95,0.06,75.17,112.14,line_set,2495108.0,Prince Amukamara,20.0,CB,3,home,2018091700,2050,left,
33705,2018-09-18 01:36:04.000,56.9,37.66,0.01,0.01,0.01,254.25,351.14,line_set,2495893.0,Brandon Marshall,15.0,WR,3,away,2018091700,2050,left,SLANT
33706,2018-09-18 01:36:04.000,61.18,29.34,0.01,0.01,0.01,261.13,321.38,line_set,2532975.0,Russell Wilson,3.0,QB,3,away,2018091700,2050,left,
33707,2018-09-18 01:36:04.000,51.84,46.72,0.69,0.21,0.07,123.1,291.17,line_set,2543681.0,Kyle Fuller,23.0,CB,3,home,2018091700,2050,left,
33708,2018-09-18 01:36:04.000,41.92,33.41,2.1,0.74,0.21,52.56,334.69,line_set,2552385.0,Adrian Amos,38.0,FS,3,home,2018091700,2050,left,
33709,2018-09-18 01:36:04.000,57.78,16.1,0.02,0.01,0.02,248.78,219.61,line_set,2552430.0,Tyler Lockett,16.0,WR,3,away,2018091700,2050,left,SLANT
33710,2018-09-18 01:36:04.000,52.31,17.22,1.01,0.77,0.1,98.07,132.14,line_set,2553500.0,Bryce Callahan,37.0,CB,3,home,2018091700,2050,left,
33711,2018-09-18 01:36:04.000,54.87,23.86,0.18,1.47,0.03,73.42,67.88,line_set,2555285.0,Leonard Floyd,94.0,OLB,3,home,2018091700,2050,left,
33712,2018-09-18 01:36:04.000,51.11,35.81,0.92,1.39,0.1,356.92,11.34,line_set,2555288.0,Nick Kwiatkoski,44.0,ILB,3,home,2018091700,2050,left,
33713,2018-09-18 01:36:04.000,57.47,46.46,0.04,0.03,0.01,247.31,118.43,line_set,2555417.0,C.J. Prosise,22.0,RB,3,away,2018091700,2050,left,SLANT
33714,2018-09-18 01:36:04.000,43.87,18.9,0.85,0.45,0.09,97.31,179.02,line_set,2558176.0,Eddie Jackson,39.0,FS,3,home,2018091700,2050,left,
33715,2018-09-18 01:36:04.000,57.69,9.75,0.95,1.77,0.1,285.8,182.23,line_set,2558856.0,David Moore,83.0,WR,3,away,2018091700,2050,left,SLANT
33716,2018-09-18 01:36:04.000,51.39,26.61,1.86,0.44,0.19,143.26,173.3,line_set,2560877.0,Roquan Smith,58.0,LB,3,home,2018091700,2050,left,
33717,2018-09-18 01:36:04.000,57.15,22.73,0.0,0.0,0.01,262.6,211.47,line_set,2561046.0,Will Dissly,88.0,TE,3,away,2018091700,2050,left,SLANT
33718,2018-09-18 01:36:04.000,56.32,29.62,0.0,0.0,0.0,,,line_set,,Football,,,3,football,2018091700,2050,left,
33831,2018-09-18 01:36:04.799,54.01,22.33,1.0,1.2,0.1,95.29,120.48,ball_snap,494289.0,Sherrick McManis,27.0,CB,11,home,2018091700,2050,left,
33832,2018-09-18 01:36:04.799,49.05,9.21,0.86,1.19,0.08,80.44,282.96,ball_snap,2495108.0,Prince Amukamara,20.0,CB,11,home,2018091700,2050,left,
33833,2018-09-18 01:36:04.799,56.89,37.66,0.0,0.0,0.01,253.74,319.0,ball_snap,2495893.0,Brandon Marshall,15.0,WR,11,away,2018091700,2050,left,SLANT
33834,2018-09-18 01:36:04.799,61.16,29.32,0.0,0.0,0.0,258.27,306.59,ball_snap,2532975.0,Russell Wilson,3.0,QB,11,away,2018091700,2050,left,
33835,2018-09-18 01:36:04.799,51.38,47.06,0.72,0.13,0.07,108.94,313.82,ball_snap,2543681.0,Kyle Fuller,23.0,CB,11,home,2018091700,2050,left,
33836,2018-09-18 01:36:04.799,41.67,35.1,2.29,1.42,0.23,54.22,9.57,ball_snap,2552385.0,Adrian Amos,38.0,FS,11,home,2018091700,2050,left,
33837,2018-09-18 01:36:04.799,57.74,16.14,0.02,0.02,0.02,260.18,293.36,ball_snap,2552430.0,Tyler Lockett,16.0,WR,11,away,2018091700,2050,left,SLANT
33838,2018-09-18 01:36:04.799,52.89,16.94,0.75,0.16,0.08,86.36,105.35,ball_snap,2553500.0,Bryce Callahan,37.0,CB,11,home,2018091700,2050,left,
33839,2018-09-18 01:36:04.799,54.73,23.79,0.25,0.12,0.02,73.26,238.4,ball_snap,2555285.0,Leonard Floyd,94.0,OLB,11,home,2018091700,2050,left,
33840,2018-09-18 01:36:04.799,50.99,36.22,0.31,0.77,0.03,56.82,300.66,ball_snap,2555288.0,Nick Kwiatkoski,44.0,ILB,11,home,2018091700,2050,left,
33841,2018-09-18 01:36:04.799,57.47,46.46,0.01,0.01,0.02,246.1,112.95,ball_snap,2555417.0,C.J. Prosise,22.0,RB,11,away,2018091700,2050,left,SLANT
33842,2018-09-18 01:36:04.799,43.75,18.16,0.83,0.99,0.09,49.21,207.01,ball_snap,2558176.0,Eddie Jackson,39.0,FS,11,home,2018091700,2050,left,
33843,2018-09-18 01:36:04.799,57.7,9.47,0.0,0.54,0.0,278.97,297.98,ball_snap,2558856.0,David Moore,83.0,WR,11,away,2018091700,2050,left,SLANT
33844,2018-09-18 01:36:04.799,51.36,25.36,1.14,1.26,0.12,108.91,188.98,ball_snap,2560877.0,Roquan Smith,58.0,LB,11,home,2018091700,2050,left,
33845,2018-09-18 01:36:04.799,57.14,22.72,0.0,0.0,0.01,262.53,226.2,ball_snap,2561046.0,Will Dissly,88.0,TE,11,away,2018091700,2050,left,SLANT
33846,2018-09-18 01:36:04.799,57.31,29.44,3.28,3.32,0.39,,,ball_snap,,Football,,,11,football,2018091700,2050,left,
34135,2018-09-18 01:36:06.700,57.81,24.76,5.62,3.25,0.55,35.25,35.94,pass_forward,494289.0,Sherrick McManis,27.0,CB,30,home,2018091700,2050,left,
34136,2018-09-18 01:36:06.700,45.71,9.15,2.08,2.1,0.21,54.97,283.67,pass_forward,2495108.0,Prince Amukamara,20.0,CB,30,home,2018091700,2050,left,
34137,2018-09-18 01:36:06.700,51.22,36.69,5.02,4.22,0.5,227.96,233.62,pass_forward,2495893.0,Brandon Marshall,15.0,WR,30,away,2018091700,2050,left,SLANT
34138,2018-09-18 01:36:06.700,62.07,29.31,0.25,1.25,0.02,326.95,275.39,pass_forward,2532975.0,Russell Wilson,3.0,QB,30,away,2018091700,2050,left,
34139,2018-09-18 01:36:06.700,50.13,45.41,4.3,3.87,0.41,165.12,178.3,pass_forward,2543681.0,Kyle Fuller,23.0,CB,30,home,2018091700,2050,left,
34140,2018-09-18 01:36:06.700,40.97,39.01,2.05,3.02,0.21,100.32,282.61,pass_forward,2552385.0,Adrian Amos,38.0,FS,30,home,2018091700,2050,left,
34141,2018-09-18 01:36:06.700,52.37,19.04,5.27,1.53,0.53,357.88,306.45,pass_forward,2552430.0,Tyler Lockett,16.0,WR,30,away,2018091700,2050,left,SLANT
34142,2018-09-18 01:36:06.700,50.2,18.12,4.43,2.19,0.44,14.28,310.63,pass_forward,2553500.0,Bryce Callahan,37.0,CB,30,home,2018091700,2050,left,
34143,2018-09-18 01:36:06.700,59.74,25.57,2.99,3.93,0.32,36.72,89.41,pass_forward,2555285.0,Leonard Floyd,94.0,OLB,30,home,2018091700,2050,left,
34144,2018-09-18 01:36:06.700,47.83,36.15,2.29,4.62,0.23,94.5,230.8,pass_forward,2555288.0,Nick Kwiatkoski,44.0,ILB,30,home,2018091700,2050,left,
34145,2018-09-18 01:36:06.700,53.42,43.57,5.33,3.73,0.52,186.55,198.49,pass_forward,2555417.0,C.J. Prosise,22.0,RB,30,away,2018091700,2050,left,SLANT
34146,2018-09-18 01:36:06.700,41.31,18.59,3.12,2.37,0.3,48.64,314.2,pass_forward,2558176.0,Eddie Jackson,39.0,FS,30,home,2018091700,2050,left,
34147,2018-09-18 01:36:06.700,52.76,9.66,4.77,3.01,0.48,314.86,288.88,pass_forward,2558856.0,David Moore,83.0,WR,30,away,2018091700,2050,left,SLANT
34148,2018-09-18 01:36:06.700,49.85,25.93,3.53,4.37,0.33,48.68,335.51,pass_forward,2560877.0,Roquan Smith,58.0,LB,30,home,2018091700,2050,left,
34149,2018-09-18 01:36:06.700,52.11,25.68,5.75,2.36,0.57,349.25,321.82,pass_forward,2561046.0,Will Dissly,88.0,TE,30,away,2018091700,2050,left,SLANT
34150,2018-09-18 01:36:06.700,62.44,29.55,1.86,5.31,0.16,,,pass_forward,,Football,,,30,football,2018091700,2050,left,
